3992.76, 100.101
3992.7, 100.122
3992.64, 100.14
3992.58, 100.154
3992.52, 100.163
3992.46, 100.168
3992.4, 100.168
3992.34, 100.163
3992.28, 100.154
3992.22, 100.143
3992.16, 100.131
3992.1, 100.121
3992.04, 100.116
3991.98, 100.116
3991.92, 100.121
3991.85, 100.128
3991.79, 100.135
3991.73, 100.138
3991.67, 100.136
3991.61, 100.128
3991.55, 100.119
3991.49, 100.11
3991.43, 100.106
3991.37, 100.11
3991.31, 100.121
3991.25, 100.14
3991.19, 100.161
3991.13, 100.182
3991.07, 100.197
3991.01, 100.207
3990.95, 100.208
3990.89, 100.204
3990.83, 100.196
3990.77, 100.186
3990.71, 100.177
3990.65, 100.169
3990.59, 100.162
3990.53, 100.156
3990.47, 100.15
3990.41, 100.144
3990.35, 100.139
3990.29, 100.133
3990.23, 100.129
3990.17, 100.126
3990.11, 100.123
3990.05, 100.119
3989.99, 100.11
3989.93, 100.097
3989.87, 100.079
3989.81, 100.058
3989.75, 100.036
3989.69, 100.017
3989.62, 100.005
3989.56, 100.001
3989.5, 100.007
3989.44, 100.02
3989.38, 100.036
3989.32, 100.053
3989.26, 100.066
3989.2, 100.074
3989.14, 100.077
3989.08, 100.078
3989.02, 100.079
3988.96, 100.083
3988.9, 100.091
3988.84, 100.104
3988.78, 100.12
3988.72, 100.136
3988.66, 100.149
3988.6, 100.155
3988.54, 100.154
3988.48, 100.146
3988.42, 100.134
3988.36, 100.12
3988.3, 100.11
3988.24, 100.104
3988.18, 100.105
3988.12, 100.111
3988.06, 100.121
3988, 100.132
3987.94, 100.139
3987.88, 100.142
3987.82, 100.138
3987.76, 100.131
3987.7, 100.12
3987.64, 100.109
3987.58, 100.099
3987.52, 100.091
3987.46, 100.085
3987.39, 100.078
3987.33, 100.072
3987.27, 100.064
3987.21, 100.056
3987.15, 100.048
3987.09, 100.041
3987.03, 100.037
3986.97, 100.036
3986.91, 100.036
3986.85, 100.039
3986.79, 100.044
3986.73, 100.049
3986.67, 100.057
3986.61, 100.065
3986.55, 100.074
3986.49, 100.084
3986.43, 100.093
3986.37, 100.1
3986.31, 100.105
3986.25, 100.109
3986.19, 100.11
3986.13, 100.111
3986.07, 100.112
3986.01, 100.114
3985.95, 100.118
3985.89, 100.124
3985.83, 100.131
3985.77, 100.138
3985.71, 100.146
3985.65, 100.153
3985.59, 100.158
3985.53, 100.16
3985.47, 100.159
3985.41, 100.154
3985.35, 100.147
3985.29, 100.14
3985.23, 100.133
3985.17, 100.128
3985.1, 100.126
3985.04, 100.125
3984.98, 100.124
3984.92, 100.122
3984.86, 100.118
3984.8, 100.112
3984.74, 100.106
3984.68, 100.099
3984.62, 100.095
3984.56, 100.091
3984.5, 100.088
3984.44, 100.083
3984.38, 100.074
3984.32, 100.06
3984.26, 100.044
3984.2, 100.027
3984.14, 100.013
3984.08, 100.008
3984.02, 100.012
3983.96, 100.026
3983.9, 100.049
3983.84, 100.075
3983.78, 100.101
3983.72, 100.12
3983.66, 100.132
3983.6, 100.135
3983.54, 100.13
3983.48, 100.12
3983.42, 100.11
3983.36, 100.102
3983.3, 100.098
3983.24, 100.099
3983.18, 100.104
3983.12, 100.111
3983.06, 100.121
3983, 100.13
3982.94, 100.138
3982.87, 100.145
3982.81, 100.15
3982.75, 100.15
3982.69, 100.146
3982.63, 100.136
3982.57, 100.12
3982.51, 100.099
3982.45, 100.074
3982.39, 100.05
3982.33, 100.03
3982.27, 100.017
3982.21, 100.011
3982.15, 100.014
3982.09, 100.023
3982.03, 100.035
3981.97, 100.049
3981.91, 100.062
3981.85, 100.073
3981.79, 100.082
3981.73, 100.09
3981.67, 100.097
3981.61, 100.103
3981.55, 100.107
3981.49, 100.108
3981.43, 100.106
3981.37, 100.102
3981.31, 100.099
3981.25, 100.096
3981.19, 100.097
3981.13, 100.101
3981.07, 100.109
3981.01, 100.119
3980.95, 100.13
3980.89, 100.139
3980.83, 100.146
3980.77, 100.151
3980.71, 100.151
3980.65, 100.149
3980.58, 100.144
3980.52, 100.135
3980.46, 100.124
3980.4, 100.11
3980.34, 100.094
3980.28, 100.078
3980.22, 100.065
3980.16, 100.057
3980.1, 100.055
3980.04, 100.06
3979.98, 100.071
3979.92, 100.086
3979.86, 100.1
3979.8, 100.112
3979.74, 100.119
3979.68, 100.119
3979.62, 100.113
3979.56, 100.104
3979.5, 100.092
3979.44, 100.081
3979.38, 100.073
3979.32, 100.068
3979.26, 100.067
3979.2, 100.072
3979.14, 100.08
3979.08, 100.092
3979.02, 100.107
3978.96, 100.123
3978.9, 100.138
3978.84, 100.149
3978.78, 100.156
3978.72, 100.156
3978.66, 100.151
3978.6, 100.14
3978.54, 100.126
3978.48, 100.113
3978.42, 100.101
3978.35, 100.094
3978.29, 100.092
3978.23, 100.095
3978.17, 100.1
3978.11, 100.106
3978.05, 100.11
3977.99, 100.11
3977.93, 100.105
3977.87, 100.094
3977.81, 100.078
3977.75, 100.059
3977.69, 100.04
3977.63, 100.023
3977.57, 100.012
3977.51, 100.007
3977.45, 100.009
3977.39, 100.016
3977.33, 100.027
3977.27, 100.037
3977.21, 100.046
3977.15, 100.052
3977.09, 100.057
3977.03, 100.061
3976.97, 100.066
3976.91, 100.074
3976.85, 100.085
3976.79, 100.098
3976.73, 100.111
3976.67, 100.123
3976.61, 100.133
3976.55, 100.138
3976.49, 100.14
3976.43, 100.139
3976.37, 100.136
3976.31, 100.132
3976.25, 100.13
3976.19, 100.129
3976.12, 100.13
3976.06, 100.133
3976, 100.138
3975.94, 100.141
3975.88, 100.142
3975.82, 100.139
3975.76, 100.133
3975.7, 100.123
3975.64, 100.113
3975.58, 100.105
3975.52, 100.1
3975.46, 100.1
3975.4, 100.104
3975.34, 100.111
3975.28, 100.118
3975.22, 100.122
3975.16, 100.123
3975.1, 100.119
3975.04, 100.112
3974.98, 100.104
3974.92, 100.096
3974.86, 100.09
3974.8, 100.087
3974.74, 100.085
3974.68, 100.084
3974.62, 100.083
3974.56, 100.079
3974.5, 100.075
3974.44, 100.069
3974.38, 100.065
3974.32, 100.062
3974.26, 100.063
3974.2, 100.067
3974.14, 100.074
3974.08, 100.082
3974.02, 100.09
3973.96, 100.096
3973.9, 100.098
3973.83, 100.096
3973.77, 100.092
3973.71, 100.087
3973.65, 100.084
3973.59, 100.083
3973.53, 100.086
3973.47, 100.091
3973.41, 100.096
3973.35, 100.099
3973.29, 100.098
3973.23, 100.092
3973.17, 100.083
3973.11, 100.071
3973.05, 100.06
3972.99, 100.052
3972.93, 100.049
3972.87, 100.05
3972.81, 100.055
3972.75, 100.061
3972.69, 100.067
3972.63, 100.071
3972.57, 100.071
3972.51, 100.069
3972.45, 100.065
3972.39, 100.061
3972.33, 100.059
3972.27, 100.061
3972.21, 100.067
3972.15, 100.077
3972.09, 100.089
3972.03, 100.103
3971.97, 100.117
3971.91, 100.131
3971.85, 100.144
3971.79, 100.155
3971.73, 100.166
3971.67, 100.173
3971.6, 100.178
3971.54, 100.177
3971.48, 100.172
3971.42, 100.161
3971.36, 100.147
3971.3, 100.133
3971.24, 100.119
3971.18, 100.109
3971.12, 100.104
3971.06, 100.104
3971, 100.109
3970.94, 100.118
3970.88, 100.128
3970.82, 100.139
3970.76, 100.148
3970.7, 100.154
3970.64, 100.155
3970.58, 100.151
3970.52, 100.141
3970.46, 100.126
3970.4, 100.11
3970.34, 100.095
3970.28, 100.085
3970.22, 100.082
3970.16, 100.088
3970.1, 100.1
3970.04, 100.114
3969.98, 100.127
3969.92, 100.135
3969.86, 100.136
3969.8, 100.131
3969.74, 100.122
3969.68, 100.112
3969.62, 100.106
3969.56, 100.104
3969.5, 100.108
3969.44, 100.118
3969.38, 100.131
3969.31, 100.146
3969.25, 100.16
3969.19, 100.17
3969.13, 100.174
3969.07, 100.17
3969.01, 100.159
3968.95, 100.141
3968.89, 100.119
3968.83, 100.097
3968.77, 100.078
3968.71, 100.067
3968.65, 100.065
3968.59, 100.072
3968.53, 100.086
3968.47, 100.102
3968.41, 100.116
3968.35, 100.125
3968.29, 100.128
3968.23, 100.124
3968.17, 100.115
3968.11, 100.104
3968.05, 100.093
3967.99, 100.083
3967.93, 100.075
3967.87, 100.069
3967.81, 100.063
3967.75, 100.057
3967.69, 100.051
3967.63, 100.045
3967.57, 100.039
3967.51, 100.034
3967.45, 100.03
3967.39, 100.028
3967.33, 100.028
3967.27, 100.028
3967.21, 100.028
3967.15, 100.027
3967.08, 100.023
3967.02, 100.019
3966.96, 100.014
3966.9, 100.011
3966.84, 100.014
3966.78, 100.024
3966.72, 100.043
3966.66, 100.068
3966.6, 100.097
3966.54, 100.126
3966.48, 100.15
3966.42, 100.165
3966.36, 100.17
3966.3, 100.165
3966.24, 100.151
3966.18, 100.131
3966.12, 100.11
3966.06, 100.09
3966, 100.072
3965.94, 100.057
3965.88, 100.046
3965.82, 100.038
3965.76, 100.032
3965.7, 100.029
3965.64, 100.03
3965.58, 100.034
3965.52, 100.043
3965.46, 100.056
3965.4, 100.071
3965.34, 100.085
3965.28, 100.096
3965.22, 100.102
3965.16, 100.101
3965.1, 100.094
3965.04, 100.084
3964.98, 100.072
3964.92, 100.063
3964.85, 100.058
3964.79, 100.058
3964.73, 100.063
3964.67, 100.072
3964.61, 100.081
3964.55, 100.091
3964.49, 100.099
3964.43, 100.105
3964.37, 100.11
3964.31, 100.113
3964.25, 100.117
3964.19, 100.122
3964.13, 100.129
3964.07, 100.138
3964.01, 100.15
3963.95, 100.163
3963.89, 100.176
3963.83, 100.186
3963.77, 100.192
3963.71, 100.192
3963.65, 100.185
3963.59, 100.173
3963.53, 100.155
3963.47, 100.136
3963.41, 100.117
3963.35, 100.099
3963.29, 100.084
3963.23, 100.072
3963.17, 100.063
3963.11, 100.058
3963.05, 100.056
3962.99, 100.057
3962.93, 100.061
3962.87, 100.068
3962.81, 100.077
3962.75, 100.086
3962.69, 100.096
3962.62, 100.105
3962.56, 100.114
3962.5, 100.122
3962.44, 100.131
3962.38, 100.139
3962.32, 100.145
3962.26, 100.146
3962.2, 100.142
3962.14, 100.13
3962.08, 100.112
3962.02, 100.091
3961.96, 100.069
3961.9, 100.051
3961.84, 100.04
3961.78, 100.036
3961.72, 100.037
3961.66, 100.04
3961.6, 100.042
3961.54, 100.041
3961.48, 100.034
3961.42, 100.024
3961.36, 100.014
3961.3, 100.007
3961.24, 100.006
3961.18, 100.012
3961.12, 100.025
3961.06, 100.042
3961, 100.06
3960.94, 100.076
3960.88, 100.087
3960.82, 100.095
3960.76, 100.101
3960.7, 100.106
3960.64, 100.113
3960.58, 100.122
3960.52, 100.133
3960.46, 100.143
3960.4, 100.149
3960.33, 100.15
3960.27, 100.145
3960.21, 100.133
3960.15, 100.119
3960.09, 100.105
3960.03, 100.093
3959.97, 100.087
3959.91, 100.085
3959.85, 100.086
3959.79, 100.089
3959.73, 100.091
3959.67, 100.09
3959.61, 100.086
3959.55, 100.081
3959.49, 100.076
3959.43, 100.074
3959.37, 100.076
3959.31, 100.081
3959.25, 100.089
3959.19, 100.099
3959.13, 100.106
3959.07, 100.111
3959.01, 100.111
3958.95, 100.107
3958.89, 100.101
3958.83, 100.094
3958.77, 100.088
3958.71, 100.084
3958.65, 100.083
3958.59, 100.083
3958.53, 100.082
3958.47, 100.081
3958.41, 100.077
3958.35, 100.071
3958.29, 100.065
3958.23, 100.061
3958.17, 100.059
3958.1, 100.06
3958.04, 100.065
3957.98, 100.07
3957.92, 100.075
3957.86, 100.077
3957.8, 100.077
3957.74, 100.075
3957.68, 100.071
3957.62, 100.068
3957.56, 100.065
3957.5, 100.063
3957.44, 100.061
3957.38, 100.059
3957.32, 100.058
3957.26, 100.056
3957.2, 100.055
3957.14, 100.055
3957.08, 100.056
3957.02, 100.058
3956.96, 100.06
3956.9, 100.06
3956.84, 100.056
3956.78, 100.051
3956.72, 100.044
3956.66, 100.038
3956.6, 100.035
3956.54, 100.038
3956.48, 100.045
3956.42, 100.057
3956.36, 100.071
3956.3, 100.085
3956.24, 100.096
3956.18, 100.102
3956.12, 100.102
3956.06, 100.096
3956, 100.085
3955.94, 100.07
3955.88, 100.054
3955.81, 100.04
3955.75, 100.029
3955.69, 100.023
3955.63, 100.024
3955.57, 100.029
3955.51, 100.038
3955.45, 100.048
3955.39, 100.055
3955.33, 100.059
3955.27, 100.057
3955.21, 100.051
3955.15, 100.041
3955.09, 100.029
3955.03, 100.018
3954.97, 100.01
3954.91, 100.005
3954.85, 100.006
3954.79, 100.011
3954.73, 100.02
3954.67, 100.031
3954.61, 100.043
3954.55, 100.053
3954.49, 100.061
3954.43, 100.064
3954.37, 100.064
3954.31, 100.06
3954.25, 100.054
3954.19, 100.047
3954.13, 100.041
3954.07, 100.036
3954.01, 100.034
3953.95, 100.034
3953.89, 100.035
3953.83, 100.036
3953.77, 100.036
3953.71, 100.034
3953.65, 100.03
3953.58, 100.024
3953.52, 100.015
3953.46, 100.004
3953.4, 99.9935
3953.34, 99.9836
3953.28, 99.9762
3953.22, 99.9728
3953.16, 99.974
3953.1, 99.9798
3953.04, 99.9895
3952.98, 100.002
3952.92, 100.016
3952.86, 100.031
3952.8, 100.047
3952.74, 100.065
3952.68, 100.085
3952.62, 100.107
3952.56, 100.132
3952.5, 100.156
3952.44, 100.177
3952.38, 100.191
3952.32, 100.198
3952.26, 100.194
3952.2, 100.182
3952.14, 100.163
3952.08, 100.14
3952.02, 100.117
3951.96, 100.096
3951.9, 100.079
3951.84, 100.069
3951.78, 100.064
3951.72, 100.066
3951.66, 100.074
3951.6, 100.085
3951.54, 100.099
3951.48, 100.112
3951.42, 100.123
3951.36, 100.127
3951.29, 100.125
3951.23, 100.116
3951.17, 100.101
3951.11, 100.085
3951.05, 100.07
3950.99, 100.059
3950.93, 100.055
3950.87, 100.057
3950.81, 100.064
3950.75, 100.073
3950.69, 100.083
3950.63, 100.092
3950.57, 100.098
3950.51, 100.103
3950.45, 100.106
3950.39, 100.11
3950.33, 100.115
3950.27, 100.122
3950.21, 100.132
3950.15, 100.144
3950.09, 100.159
3950.03, 100.176
3949.97, 100.191
3949.91, 100.204
3949.85, 100.211
3949.79, 100.211
3949.73, 100.203
3949.67, 100.187
3949.61, 100.166
3949.55, 100.142
3949.49, 100.116
3949.43, 100.09
3949.37, 100.067
3949.31, 100.048
3949.25, 100.031
3949.19, 100.02
3949.13, 100.012
3949.06, 100.01
3949, 100.012
3948.94, 100.017
3948.88, 100.023
3948.82, 100.028
3948.76, 100.032
3948.7, 100.033
3948.64, 100.034
3948.58, 100.036
3948.52, 100.04
3948.46, 100.049
3948.4, 100.062
3948.34, 100.078
3948.28, 100.095
3948.22, 100.11
3948.16, 100.123
3948.1, 100.132
3948.04, 100.137
3947.98, 100.137
3947.92, 100.133
3947.86, 100.125
3947.8, 100.113
3947.74, 100.1
3947.68, 100.086
3947.62, 100.076
3947.56, 100.07
3947.5, 100.07
3947.44, 100.074
3947.38, 100.082
3947.32, 100.09
3947.26, 100.097
3947.2, 100.101
3947.14, 100.102
3947.08, 100.101
3947.02, 100.098
3946.96, 100.095
3946.9, 100.093
3946.84, 100.092
3946.77, 100.091
3946.71, 100.091
3946.65, 100.091
3946.59, 100.091
3946.53, 100.09
3946.47, 100.088
3946.41, 100.084
3946.35, 100.079
3946.29, 100.075
3946.23, 100.073
3946.17, 100.075
3946.11, 100.084
3946.05, 100.1
3945.99, 100.121
3945.93, 100.143
3945.87, 100.163
3945.81, 100.176
3945.75, 100.181
3945.69, 100.176
3945.63, 100.165
3945.57, 100.15
3945.51, 100.134
3945.45, 100.119
3945.39, 100.107
3945.33, 100.097
3945.27, 100.091
3945.21, 100.088
3945.15, 100.089
3945.09, 100.095
3945.03, 100.103
3944.97, 100.113
3944.91, 100.122
3944.85, 100.125
3944.79, 100.121
3944.73, 100.11
3944.67, 100.094
3944.61, 100.076
3944.54, 100.06
3944.48, 100.05
3944.42, 100.046
3944.36, 100.05
3944.3, 100.059
3944.24, 100.071
3944.18, 100.083
3944.12, 100.093
3944.06, 100.102
3944, 100.107
3943.94, 100.11
3943.88, 100.11
3943.82, 100.107
3943.76, 100.103
3943.7, 100.097
3943.64, 100.092
3943.58, 100.088
3943.52, 100.085
3943.46, 100.083
3943.4, 100.082
3943.34, 100.08
3943.28, 100.079
3943.22, 100.077
3943.16, 100.076
3943.1, 100.075
3943.04, 100.075
3942.98, 100.076
3942.92, 100.076
3942.86, 100.074
3942.8, 100.07
3942.74, 100.065
3942.68, 100.058
3942.62, 100.052
3942.56, 100.048
3942.5, 100.045
3942.44, 100.044
3942.38, 100.042
3942.31, 100.039
3942.25, 100.034
3942.19, 100.024
3942.13, 100.012
3942.07, 99.9972
3942.01, 99.9823
3941.95, 99.9689
3941.89, 99.9592
3941.83, 99.9548
3941.77, 99.9567
3941.71, 99.9652
3941.65, 99.9792
3941.59, 99.9964
3941.53, 100.014
3941.47, 100.028
3941.41, 100.037
3941.35, 100.039
3941.29, 100.035
3941.23, 100.029
3941.17, 100.023
3941.11, 100.023
3941.05, 100.029
3940.99, 100.043
3940.93, 100.062
3940.87, 100.085
3940.81, 100.106
3940.75, 100.122
3940.69, 100.131
3940.63, 100.132
3940.57, 100.126
3940.51, 100.115
3940.45, 100.1
3940.39, 100.087
3940.33, 100.075
3940.27, 100.068
3940.21, 100.064
3940.15, 100.065
3940.09, 100.069
3940.02, 100.073
3939.96, 100.077
3939.9, 100.08
3939.84, 100.081
3939.78, 100.08
3939.72, 100.081
3939.66, 100.082
3939.6, 100.085
3939.54, 100.091
3939.48, 100.099
3939.42, 100.109
3939.36, 100.12
3939.3, 100.129
3939.24, 100.137
3939.18, 100.142
3939.12, 100.143
3939.06, 100.139
3939, 100.132
3938.94, 100.123
3938.88, 100.113
3938.82, 100.103
3938.76, 100.096
3938.7, 100.092
3938.64, 100.09
3938.58, 100.09
3938.52, 100.088
3938.46, 100.084
3938.4, 100.078
3938.34, 100.07
3938.28, 100.062
3938.22, 100.057
3938.16, 100.056
3938.1, 100.061
3938.04, 100.071
3937.98, 100.084
3937.92, 100.098
3937.86, 100.108
3937.79, 100.114
3937.73, 100.114
3937.67, 100.107
3937.61, 100.094
3937.55, 100.076
3937.49, 100.056
3937.43, 100.036
3937.37, 100.017
3937.31, 100.001
3937.25, 99.9896
3937.19, 99.9836
3937.13, 99.9825
3937.07, 99.9854
3937.01, 99.9904
3936.95, 99.9954
3936.89, 99.9985
3936.83, 99.9988
3936.77, 99.9962
3936.71, 99.9922
3936.65, 99.9883
3936.59, 99.9865
3936.53, 99.9876
3936.47, 99.9913
3936.41, 99.996
3936.35, 99.9996
3936.29, 100
3936.23, 99.9977
3936.17, 99.9925
3936.11, 99.9871
3936.05, 99.9845
3935.99, 99.9871
3935.93, 99.9961
3935.87, 100.011
3935.81, 100.028
3935.75, 100.045
3935.69, 100.059
3935.63, 100.068
3935.57, 100.073
3935.5, 100.074
3935.44, 100.073
3935.38, 100.072
3935.32, 100.072
3935.26, 100.071
3935.2, 100.067
3935.14, 100.06
3935.08, 100.05
3935.02, 100.037
3934.96, 100.024
3934.9, 100.013
3934.84, 100.005
3934.78, 100.002
3934.72, 100.004
3934.66, 100.009
3934.6, 100.016
3934.54, 100.023
3934.48, 100.03
3934.42, 100.037
3934.36, 100.042
3934.3, 100.046
3934.24, 100.048
3934.18, 100.049
3934.12, 100.049
3934.06, 100.049
3934, 100.05
3933.94, 100.052
3933.88, 100.057
3933.82, 100.062
3933.76, 100.069
3933.7, 100.075
3933.64, 100.081
3933.58, 100.085
3933.52, 100.088
3933.46, 100.093
3933.4, 100.099
3933.34, 100.108
3933.27, 100.118
3933.21, 100.129
3933.15, 100.139
3933.09, 100.146
3933.03, 100.147
3932.97, 100.143
3932.91, 100.133
3932.85, 100.119
3932.79, 100.103
3932.73, 100.087
3932.67, 100.074
3932.61, 100.063
3932.55, 100.058
3932.49, 100.057
3932.43, 100.059
3932.37, 100.065
3932.31, 100.072
3932.25, 100.08
3932.19, 100.088
3932.13, 100.093
3932.07, 100.096
3932.01, 100.097
3931.95, 100.094
3931.89, 100.091
3931.83, 100.087
3931.77, 100.084
3931.71, 100.083
3931.65, 100.083
3931.59, 100.084
3931.53, 100.083
3931.47, 100.08
3931.41, 100.071
3931.35, 100.058
3931.29, 100.042
3931.23, 100.025
3931.17, 100.01
3931.11, 100.001
3931.05, 99.9981
3930.98, 100.002
3930.92, 100.011
3930.86, 100.025
3930.8, 100.04
3930.74, 100.055
3930.68, 100.071
3930.62, 100.088
3930.56, 100.103
3930.5, 100.118
3930.44, 100.131
3930.38, 100.14
3930.32, 100.144
3930.26, 100.143
3930.2, 100.137
3930.14, 100.128
3930.08, 100.118
3930.02, 100.108
3929.96, 100.099
3929.9, 100.09
3929.84, 100.082
3929.78, 100.073
3929.72, 100.063
3929.66, 100.053
3929.6, 100.045
3929.54, 100.039
3929.48, 100.038
3929.42, 100.04
3929.36, 100.046
3929.3, 100.055
3929.24, 100.065
3929.18, 100.074
3929.12, 100.082
3929.06, 100.089
3929, 100.092
3928.94, 100.094
3928.88, 100.093
3928.82, 100.09
3928.75, 100.086
3928.69, 100.081
3928.63, 100.078
3928.57, 100.075
3928.51, 100.074
3928.45, 100.074
3928.39, 100.075
3928.33, 100.077
3928.27, 100.079
3928.21, 100.081
3928.15, 100.084
3928.09, 100.087
3928.03, 100.091
3927.97, 100.095
3927.91, 100.098
3927.85, 100.101
3927.79, 100.102
3927.73, 100.102
3927.67, 100.099
3927.61, 100.095
3927.55, 100.089
3927.49, 100.081
3927.43, 100.072
3927.37, 100.063
3927.31, 100.054
3927.25, 100.046
3927.19, 100.04
3927.13, 100.036
3927.07, 100.035
3927.01, 100.035
3926.95, 100.037
3926.89, 100.041
3926.83, 100.047
3926.77, 100.055
3926.71, 100.064
3926.65, 100.075
3926.59, 100.084
3926.53, 100.09
3926.46, 100.092
3926.4, 100.09
3926.34, 100.083
3926.28, 100.073
3926.22, 100.063
3926.16, 100.054
3926.1, 100.047
3926.04, 100.045
3925.98, 100.046
3925.92, 100.051
3925.86, 100.057
3925.8, 100.064
3925.74, 100.071
3925.68, 100.077
3925.62, 100.081
3925.56, 100.082
3925.5, 100.082
3925.44, 100.081
3925.38, 100.08
3925.32, 100.079
3925.26, 100.08
3925.2, 100.081
3925.14, 100.082
3925.08, 100.08
3925.02, 100.077
3924.96, 100.071
3924.9, 100.065
3924.84, 100.062
3924.78, 100.062
3924.72, 100.069
3924.66, 100.079
3924.6, 100.093
3924.54, 100.105
3924.48, 100.113
3924.42, 100.117
3924.36, 100.116
3924.3, 100.113
3924.23, 100.11
3924.17, 100.109
3924.11, 100.111
3924.05, 100.116
3923.99, 100.122
3923.93, 100.126
3923.87, 100.129
3923.81, 100.13
3923.75, 100.129
3923.69, 100.128
3923.63, 100.127
3923.57, 100.125
3923.51, 100.123
3923.45, 100.119
3923.39, 100.112
3923.33, 100.102
3923.27, 100.092
3923.21, 100.083
3923.15, 100.075
3923.09, 100.071
3923.03, 100.069
3922.97, 100.071
3922.91, 100.075
3922.85, 100.08
3922.79, 100.086
3922.73, 100.092
3922.67, 100.098
3922.61, 100.104
3922.55, 100.108
3922.49, 100.111
3922.43, 100.112
3922.37, 100.113
3922.31, 100.113
3922.25, 100.113
3922.19, 100.116
3922.13, 100.12
3922.07, 100.126
3922.01, 100.133
3921.94, 100.141
3921.88, 100.148
3921.82, 100.152
3921.76, 100.154
3921.7, 100.151
3921.64, 100.143
3921.58, 100.131
3921.52, 100.115
3921.46, 100.098
3921.4, 100.082
3921.34, 100.07
3921.28, 100.064
3921.22, 100.064
3921.16, 100.069
3921.1, 100.074
3921.04, 100.077
3920.98, 100.076
3920.92, 100.068
3920.86, 100.055
3920.8, 100.038
3920.74, 100.022
3920.68, 100.008
3920.62, 99.9997
3920.56, 99.9969
3920.5, 99.9992
3920.44, 100.005
3920.38, 100.013
3920.32, 100.021
3920.26, 100.03
3920.2, 100.039
3920.14, 100.048
3920.08, 100.058
3920.02, 100.067
3919.96, 100.075
3919.9, 100.082
3919.84, 100.086
3919.78, 100.086
3919.71, 100.084
3919.65, 100.078
3919.59, 100.069
3919.53, 100.058
3919.47, 100.046
3919.41, 100.033
3919.35, 100.022
3919.29, 100.012
3919.23, 100.005
3919.17, 99.9997
3919.11, 99.9949
3919.05, 99.9893
3918.99, 99.982
3918.93, 99.973
3918.87, 99.9635
3918.81, 99.9556
3918.75, 99.9521
3918.69, 99.9552
3918.63, 99.966
3918.57, 99.9837
3918.51, 100.006
3918.45, 100.03
3918.39, 100.053
3918.33, 100.07
3918.27, 100.082
3918.21, 100.089
3918.15, 100.093
3918.09, 100.095
3918.03, 100.097
3917.97, 100.101
3917.91, 100.105
3917.85, 100.109
3917.79, 100.111
3917.73, 100.111
3917.67, 100.108
3917.61, 100.104
3917.55, 100.101
3917.49, 100.099
3917.42, 100.101
3917.36, 100.105
3917.3, 100.112
3917.24, 100.118
3917.18, 100.121
3917.12, 100.118
3917.06, 100.109
3917, 100.094
3916.94, 100.077
3916.88, 100.06
3916.82, 100.046
3916.76, 100.038
3916.7, 100.035
3916.64, 100.038
3916.58, 100.044
3916.52, 100.05
3916.46, 100.056
3916.4, 100.062
3916.34, 100.068
3916.28, 100.075
3916.22, 100.085
3916.16, 100.096
3916.1, 100.106
3916.04, 100.113
3915.98, 100.113
3915.92, 100.105
3915.86, 100.089
